app_id|cluster_id|product_id|update_time|active|boost|brand|category_code|category_name|cluster_name|creation_time|grouping_id|image_url|mrp|new|price|price_margin|product_name|sap_id|url|variants
grocery-app|T793|000000000490861956|d19424d0-7816-11e7-8be2-00155d1ce602|True|0.0|Madhur|CATRIL0309|Salt, Sugar & Jagerry|Bangalore cluster|d15a5020-7816-11e7-8be2-00155d1ce602|<null>|images/h2d/h05/8800539934750.jpg|320.0|True|320.0|<null>|MADHUR PURE AND HYGENIC SUGAR 5 kg PP|000000000490861956|/Grocery/Salt%2C-Sugar-%26-Jagerry/Sugar/Madhur-Pure-%26-Hygienic-Sugar-5-Kg-/p/000000000490861956|<null>
grocery-desktop|2000|000000000400004236|6c2276b0-6af1-11e7-a8b0-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|52590520-692d-11e7-a8b0-00155d1ce602|000000000400004236|images/h27/ha9/8807163527198.jpg|100.0|<null>|99.9|<null>|BASMATI RICE|000000000400004236|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/BASMATI-RICE/p/000000000400004236|'{''packsize'': ''5 kg''}'
grocery-desktop|2000|000000000400004236|6c2276b0-6af1-11e7-a25b-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|52590520-692d-11e7-a25b-00155d1ce602|000000000400004236|images/h27/ha9/8807163527198.jpg|100.0|<null>|99.9|<null>|BASMATI RICE|000000000400004236|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/BASMATI-RICE/p/000000000400004236|'{''packsize'': ''5 kg''}'
grocery-desktop|2000|000000000400004236|6c2276b0-6af1-11e7-8068-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|52590520-692d-11e7-8068-00155d1ce602|000000000400004236|images/h27/ha9/8807163527198.jpg|100.0|<null>|99.9|<null>|BASMATI RICE|000000000400004236|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/BASMATI-RICE/p/000000000400004236|'{''packsize'': ''5 kg''}'
grocery-app|T795|000000000491200956|7d90e6c0-7dcf-11e7-a8b0-00155d1ce602|True|0.0|Aashirvaad |CATRIL03010001|Atta|Pune Cluster|72a56350-7814-11e7-a8b0-00155d1ce602|<null>|images/h65/h3a/8800313802782.jpg|10.0|<null>|10.0|<null>|AASHIRVAAD ATTA WITH METHI 1 kg BAG|000000000491200956|/Grocery/Atta-%26-Other-Flours/Atta/Aashirvaad-Atta-With-Methi-1-Kg-/p/000000000491200956|<null>
grocery-app|T795|000000000491200956|aa8df360-7817-11e7-8be2-00155d1ce602|True|0.0|Aashirvaad |CATRIL03010001|Atta|Pune Cluster|72a56350-7814-11e7-8be2-00155d1ce602|<null>|images/h65/h3a/8800313802782.jpg|10.0|True|10.0|<null>|AASHIRVAAD ATTA WITH METHI 1 kg BAG|000000000491200956|/Grocery/Atta-%26-Other-Flours/Atta/Aashirvaad-Atta-With-Methi-1-Kg-/p/000000000491200956|<null>
grocery-app|T794|000000000490115580|d288e510-7816-11e7-8be2-00155d1ce602|True|0.0|Bingo|CATRIL06010003|Other Chips|Mumbai cluster|84f6ef00-767b-11e7-8be2-00155d1ce602|<null>|images/h53/h0b/8800077316126.jpg|20.0|True|20.0|<null>|BINGO MAD ANGLES MASALA MADNESS 90 g PP|000000000490115580|/Snacks%2C-Sweets-%26-Choclates/Chips/Other-Chips/Bingo-Mad-Angles-Masala-Madness-Namkeen-90-gm-/p/000000000490115580|<null>
grocery-app|T793|000000000490059277|f4f79ef0-7813-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09050008|Baby Wipes|Bangalore cluster|84a11040-780f-11e7-8be2-00155d1ce602|<null>|images/h94/h23/8800082264094.jpg|155.0|True|155.0|<null>|HUGGIES CARE DIAPERS MEDIUM 9S PP|000000000490059277|/Personal-Care/Baby-Care/Baby-Wipes/Huggies-Dry-Diapers-%28Size%3A-Medium%2C-Pack-Of-9%29/p/000000000490059277|<null>
grocery-app|T793|000000000490059277|fac22700-780f-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09050008|Baby Wipes|Bangalore cluster|84a11040-780f-11e7-8be2-00155d1ce602|<null>|images/h94/h23/8800082264094.jpg|155.0|True|155.0|<null>|HUGGIES CARE DIAPERS MEDIUM 9S PP|000000000490059277|/Personal-Care/Baby-Care/Baby-Wipes/Huggies-Dry-Diapers-%28Size%3A-Medium%2C-Pack-Of-9%29/p/000000000490059277|<null>
grocery-app|T793|000000000490199284|394f8040-7814-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL0306|Masalas & Spices|Bangalore cluster|a0bc9170-780d-11e7-8be2-00155d1ce602|<null>|images/hc1/h3b/8799985008670.jpg|10.0|True|10.0|<null>|EASYLIFE BAR-B-QUE SEASONING 30 GM BTL|000000000490199284|/Fruits-%26-Vegetables/Cuts-%26-Sprouts/Jaggery/Easylife-Bar-B-Que-Seasoning-30-gm/p/000000000490199284|<null>
grocery-app|T793|000000000490199284|18e5ad30-780e-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL0306|Masalas & Spices|Bangalore cluster|a0bc9170-780d-11e7-8be2-00155d1ce602|<null>|images/hc1/h3b/8799985008670.jpg|10.0|True|10.0|<null>|EASYLIFE BAR-B-QUE SEASONING 30 GM BTL|000000000490199284|/Fruits-%26-Vegetables/Cuts-%26-Sprouts/Jaggery/Easylife-Bar-B-Que-Seasoning-30-gm/p/000000000490199284|<null>
grocery-app|T793|000000000490307867|9d531c20-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL03060004|Hing|Bangalore cluster|7dfb5880-7815-11e7-8be2-00155d1ce602|<null>|images/h04/hbc/8800387989534.jpg|60.0|True|60.0|<null>|AACHI HING POWDER 50 g PP|000000000490307867|/Grocery/Masalas-%26-Spices/Hing/Aachi-Hing-Powder-50-gm-/p/000000000490307867|<null>
grocery-app|T793|000000000490477483|dfc1c080-7816-11e7-8be2-00155d1ce602|True|0.0|Sugar Free|Sugar Free|Sugar Free|Bangalore cluster|a7d669f0-7816-11e7-8be2-00155d1ce602|<null>|images/hdf/h1d/8800402341918.jpg|240.0|True|240.0|<null>|SUGAR FREE NATURA DIET SUGAR 75 g PET|000000000490477483|/Grocery/Salt%2C-Sugar-%26-Jagerry/Speciality-Sugar/Sugar-Free-Natura-Diet-Sugar-75-gm-/p/000000000490477483|<null>
grocery-app|T793|000000000490074253|e2646260-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL01010001|Jaggery|Bangalore cluster|12037e20-7813-11e7-8be2-00155d1ce602|<null>|images/h33/h09/8800301776926.jpg|10.0|True|10.0|<null>|GREENLAND JAGGERY MARAYUR 1 kg PP|000000000490074253|/Fruits-%26-Vegetables/Cuts-%26-Sprouts/Jaggery/Greenland-Jaggery-Marayur-1-Kg/p/000000000490074253|<null>
grocery-desktop|2992|000000000470000274|5e2f05a0-76a9-11e7-a45a-00155d1ce602|True|0.0|BANISH|525|Pulses|Bangalore East|d2369690-3971-11e7-a45a-00155d1ce602|000000000470000274|images/h34/h5c/8797576953886.jpg|100.0|<null>|100.0|<null>|Hy Chana Brown|000000000470000274|/Grocery-%26-Staples/Dals-%26-Pulses/Pulses/Hy-Chana-Brown/p/000000000470000274|'{''packsize'': ''250 gm''}'
grocery-app|T795|000000000490053815|7d8fae40-7dcf-11e7-a8b0-00155d1ce602|True|0.0|<null>|CATRIL06010003|Other Chips|Pune Cluster|6e786750-76a7-11e7-a8b0-00155d1ce602|<null>|h1d/h16/8800193904670.jpg|10.0|<null>|10.0|<null>|BINGO MAD ANGLES MASALA MADNESS 45 g PP|000000000490053815|/Snacks%2C-Sweets-%26-Choclates/Chips/Other-Chips/BINGO-MAD-ANGLES-MASALA-MADNESS-45-g-PP/p/000000000490053815|<null>
grocery-app|T795|000000000490922060|d760a050-7820-11e7-8be2-00155d1ce602|True|0.0|24 Letter Mantra|CATRIL03070001|Organic Dals & Pulses|Pune Cluster|549ecf70-7820-11e7-8be2-00155d1ce602|<null>|images/h7c/h9d/8800540196894.jpg|140.0|True|140.0|<null>|24 LETTER MANTRA KABULI CHANA 500 g PP|000000000490922060|/Grocery/Organic-Staples/Organic-Dals-%26-Pulses/24-Mantra-Organic-Kabuli-Chana-500-gm-/p/000000000490922060|<null>
grocery-app|T795|000000000490922060|54daee10-7820-11e7-8be2-00155d1ce602|True|0.0|24 Letter Mantra|CATRIL0303|Dals & Pulses|Pune Cluster|549ecf70-7820-11e7-8be2-00155d1ce602|<null>|images/h7c/h9d/8800540196894.jpg|140.0|True|140.0|<null>|24 LETTER MANTRA KABULI CHANA 500 g PP|000000000490922060|/Grocery/Organic-Staples/Organic-Dals-%26-Pulses/24-Mantra-Organic-Kabuli-Chana-500-gm-/p/000000000490922060|<null>
grocery-app|T795|000000000490820197|838ff090-781e-11e7-8be2-00155d1ce602|True|0.0|Cycle|CATRIL10070001|Incense Sticks|Pune Cluster|8357f0a0-781e-11e7-8be2-00155d1ce602|<null>|images/h0e/h49/8800777043998.jpg|125.0|True|125.0|<null>|CYCLE 3 IN 1 AGARBHATHI LARGE 280 g CBD|000000000490820197|/Home-%26-Office-Needs/Pooja-Needs/Incense-Sticks/Cycle-3-In-1-Large-Agarbatti-280-gm-/p/000000000490820197|<null>
grocery-app|T795|000000000490931182|3bbb1e80-7813-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10030001|Towels|Pune Cluster|b520aeb0-780f-11e7-8be2-00155d1ce602|<null>|images/ha3/h26/8800084426782.jpg|70.0|True|70.0|<null>|PARTY NAPKINS 3 PLY PRINTED 32 x23 cm PP|000000000490931182|/Home-%26-Office-Needs/Furnishings/Towels/Origami-Printed-Party-Napkins-32X23-cm/p/000000000490931182|<null>
grocery-app|T794|000000000491215427|96899dd0-781f-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10110001|Toys|Mumbai cluster|2f1d0e60-7811-11e7-8be2-00155d1ce602|<null>|images/h90/hb3/8800194527262.jpg|320.0|True|320.0|<null>|TENNEX BADMINTON RACKET T 222|000000000491215427|/Home-%26-Office-Needs/Sports/Toys/Tennex-Badminton-Racket-/p/000000000491215427|<null>
grocery-desktop|2700|000000000400004290|5cc1fac0-720c-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|RRL BAHADURPURA HYDRABAD STORE|5c8e67a0-720c-11e7-a25b-00155d1ce602|<null>|images/h09/h7f/8809568567326.jpg|31.0|<null>|31.0|<null>|PINEAPPLE|000000000400004290|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/PINEAPPLE/p/000000000400004290|<null>
grocery-desktop|2700|000000000400004290|5cc1fac0-720c-11e7-a2f2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|RRL BAHADURPURA HYDRABAD STORE|5c8e67a0-720c-11e7-a2f2-00155d1ce602|<null>|images/h09/h7f/8809568567326.jpg|31.0|<null>|31.0|<null>|PINEAPPLE|000000000400004290|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/PINEAPPLE/p/000000000400004290|<null>
grocery-app|T793|000000000490008789|aa4b7e10-7815-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL05070001|Baking Products & Food Mixes|Bangalore cluster|b7fccfc0-7813-11e7-8be2-00155d1ce602|<null>|images/hd2/hee/8800306462750.jpg|34.0|True|34.0|<null>|BLUE BIRD CASTOR SUGAR 200 g CBD|000000000490008789|/Packaged-Foods/Instant-Food-%26-Ready-to-cook-Mixes/Baking-Products-%26-Food-Mixes/Blue-Bird-Castor-Sugar-200-gm-/p/000000000490008789|<null>
grocery-app|T794|000000000490020517|d75fc180-7816-11e7-8be2-00155d1ce602|True|0.0|Sugar Free|Sugar Free|Sugar Free|Mumbai cluster|ae4105c0-7816-11e7-8be2-00155d1ce602|<null>|images/h18/hdf/8800402669598.jpg|145.0|True|145.0|<null>|SUGAR FREE NATURA PWD CONCENTR 100 g CON|000000000490020517|/Grocery/Salt%2C-Sugar-%26-Jagerry/Speciality-Sugar/Sugar-Free-Natura-Powder-Concentrate-100-gm-/p/000000000490020517|<null>
grocery-app|T793|000000000491085932|435ddea0-7833-11e7-8be2-00155d1ce602|True|0.0|Coca Cola|CATRIL07020001|Cola Drinks|Bangalore cluster|43363260-7833-11e7-8be2-00155d1ce602|<null>|images/hb9/ha1/8800881115166.jpg|38.0|True|38.0|<null>|COKE 750 ml CON|000000000491085932|/Tea%2C-Coffee-%26-Drinks/Soft-Drinks/Cola-Drinks/Coca-Cola-750-ml-/p/000000000491085932|<null>
grocery-desktop|2994|000000000400004087|ec2b0440-7784-11e7-a2f2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|RRL Super  KSRTC Mysore|a8a5c570-5678-11e7-a2f2-00155d1ce602|000000000400004087|images/h1c/h42/8802683256862.jpg|144.0|<null>|144.0|<null>|PINEAPPLE|000000000400004087|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/PINEAPPLE/p/000000000400004087|'{''packsize'': ''5 pieces''}'
grocery-app|T794|000000000490959908|cf240f30-7816-11e7-8be2-00155d1ce602|True|0.0|'D''lecta'|CATRIL02040001|Creams|Mumbai cluster|b398d200-7816-11e7-8be2-00155d1ce602|<null>|images/hfc/h29/8800403128350.jpg|195.0|True|195.0|<null>|DLECTA CREME 1 L TPK|000000000490959908|/Dairy-%26-Bakery/Butter-%26-Spreads/Creams/D%27lecta-Creme-1-Ltr-/p/000000000490959908|<null>
grocery-app|T793|000000000490071956|4a25a6b0-7814-11e7-8be2-00155d1ce602|True|0.0|Amrit|CATRIL03070004|Organic Flour|Bangalore cluster|3ae58990-7814-11e7-8be2-00155d1ce602|<null>|images/h06/h8c/8800312098846.jpg|10.0|True|10.0|<null>|AMRIT SUJI 1kg PP|000000000490071956|/Grocery/Organic-Staples/Organic-Flour/Amrit-Suji-1Kg/p/000000000490071956|<null>
grocery-app|T794|000000000491126796|4f528a00-7822-11e7-8be2-00155d1ce602|True|0.0|Amma|CATRIL02090001|Batter|Mumbai cluster|4f295720-7822-11e7-8be2-00155d1ce602|<null>|images/h5c/hff/8800793559070.jpg|10.0|True|10.0|<null>|'AMMA''S SPECIAL IDLI DOSA BATTER 1 L PP'|000000000491126796|/Dairy-%26-Bakery/Batter-%26-Chutney/Batter/Amma%27s-Special-Idli-Dosa-Batter-1-Ltr/p/000000000491126796|<null>
grocery-app|T793|000000000491299109|6c1450c0-7835-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL02040001|Creams|Bangalore cluster|6beaa8b0-7835-11e7-8be2-00155d1ce602|<null>|images/hfc/h4c/8800881639454.jpg|60.0|True|60.0|<null>|AMUL FRESH CREAM 250 ml TPK|000000000491299109|/Dairy-%26-Bakery/Butter-%26-Spreads/Creams/Amul-Fresh-Cream-250-ml-/p/000000000491299109|<null>
grocery-app|T794|000000000490922077|7d910dd0-7dcf-11e7-a8b0-00155d1ce602|True|0.0|24 Letter Mantra|CATRIL03010004|Wheat, Besan & Maida|Mumbai cluster|64a597f0-7820-11e7-a8b0-00155d1ce602|<null>|images/h6f/h1c/8800521846814.jpg|52.0|<null>|52.0|<null>|24 LETTER MANTRA WHEAT ATTA PRM 1 kg PP|000000000490922077|/Grocery/Atta-%26-Other-Flours/Atta/24-Mantra-Organic-Premium-Wheat-Atta-1-Kg-/p/000000000490922077|<null>
grocery-app|T794|000000000490922077|64dd97e0-7820-11e7-8be2-00155d1ce602|True|0.0|24 Letter Mantra|CATRIL03010004|Wheat, Besan & Maida|Mumbai cluster|64a597f0-7820-11e7-8be2-00155d1ce602|<null>|images/h6f/h1c/8800521846814.jpg|52.0|True|52.0|<null>|24 LETTER MANTRA WHEAT ATTA PRM 1 kg PP|000000000490922077|/Grocery/Atta-%26-Other-Flours/Atta/24-Mantra-Organic-Premium-Wheat-Atta-1-Kg-/p/000000000490922077|<null>
grocery-app|T794|000000000491334823|e5e54bc0-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10040002|School & Art Products|Mumbai cluster|fc6f8180-7812-11e7-8be2-00155d1ce602|<null>|images/ha5/hca/8800301842462.jpg|389.0|True|389.0|<null>|LIL STAR MADHIBANI ART|000000000491334823|/Home-%26-Office-Needs/Stationery/School-%26-Art-Products/Lil-Star-Madhibani-Art/p/000000000491334823|<null>
grocery-app|T795|000000000490373600|6f6a9250-78d2-11e7-8068-00155d1ce602|True|0.0|Bingo|CATRIL06010003|Other Chips|Pune Cluster|6f3355b0-78d2-11e7-8068-00155d1ce602|<null>|images/h2d/h25/8800518897694.jpg|20.0|True|20.0|<null>|BINGO MAD ANGLES ACHAARI MASTI 100 g PP|000000000490373600|/Snacks%2C-Sweets-%26-Choclates/Chips/Other-Chips/Bingo-Mad-Angles-Achaari-Masti-Namkeen-100-gm-/p/000000000490373600|<null>
grocery-app|T794|000000000490907912|b4d8c8e0-7812-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10090008|Other Home Utilities|Mumbai cluster|b4a5aaf0-7812-11e7-8be2-00155d1ce602|<null>|images/haf/h1c/8800210452510.jpg|75.0|True|75.0|<null>|KVG MICROFIBER SUPPER MITT|000000000490907912|/Home-%26-Office-Needs/Home-Utilities/Other-Home-Utilities/KVG-Microfiber-Super-Mitt-Assorted-Colour-/p/000000000490907912|<null>
grocery-app|T795|000000000491238698|5c6ec970-7cc7-11e7-a25b-00155d1ce602|True|0.0|Amul|CATRIL02040001|Creams|Pune Cluster|c85da5b0-7840-11e7-a25b-00155d1ce602|<null>|images/hbc/h62/8800895565854.jpg|78.0|<null>|78.0|<null>|AMUL SOUR CREAM 24X200 g PCH|000000000491238698|/Dairy-%26-Bakery/Butter-%26-Spreads/Creams/Amul-Sour-Cream-24X200-gm/p/000000000491238698|<null>
grocery-app|T795|000000000491238698|c8813340-7840-11e7-8be2-00155d1ce602|True|0.0|Amul|CATRIL02040001|Creams|Pune Cluster|c85da5b0-7840-11e7-8be2-00155d1ce602|<null>|images/hbc/h62/8800895565854.jpg|78.0|True|78.0|<null>|AMUL SOUR CREAM 24X200 g PCH|000000000491238698|/Dairy-%26-Bakery/Butter-%26-Spreads/Creams/Amul-Sour-Cream-24X200-gm/p/000000000491238698|<null>
grocery-desktop|2000|000000000400004135|b55039f0-720b-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|b02c7710-713c-11e7-a25b-00155d1ce602|<null>|images/h1e/ha5/8806377816094.jpg|5.0|<null>|5.0|<null>|Wheel 1 kg|000000000400004135|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Wheel-1-kg/p/000000000400004135|<null>
grocery-desktop|2000|000000000400004135|b55039f0-720b-11e7-a2f2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|b02c7710-713c-11e7-a2f2-00155d1ce602|<null>|images/h1e/ha5/8806377816094.jpg|5.0|<null>|5.0|<null>|Wheel 1 kg|000000000400004135|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Wheel-1-kg/p/000000000400004135|<null>
grocery-desktop|2000|000000000400004135|b55039f0-720b-11e7-8be2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|b02c7710-713c-11e7-8be2-00155d1ce602|<null>|images/h1e/ha5/8806377816094.jpg|5.0|<null>|5.0|<null>|Wheel 1 kg|000000000400004135|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Wheel-1-kg/p/000000000400004135|<null>
grocery-desktop|2000|000000000400004135|b55039f0-720b-11e7-8068-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|b02c7710-713c-11e7-8068-00155d1ce602|<null>|images/h1e/ha5/8806377816094.jpg|5.0|<null>|5.0|<null>|Wheel 1 kg|000000000400004135|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Wheel-1-kg/p/000000000400004135|<null>
grocery-app|T793|000000000490675816|46992490-7814-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL03010001|Atta|Bangalore cluster|2f7d7680-7814-11e7-8be2-00155d1ce602|<null>|images/hcf/hf4/8800311574558.jpg|54.0|True|54.0|<null>|AASHIRVAAD ATTA WITH MULTIGRAINS 1 kg PP|000000000490675816|/Grocery/Atta-%26-Other-Flours/Atta/Aashirvaad-Multigrain-Atta-1-Kg-/p/000000000490675816|<null>
grocery-app|T795|000000000490876607|d3e85bf0-7840-11e7-8be2-00155d1ce602|True|0.0|Chandan|CATRIL10070001|Incense Sticks|Pune Cluster|d3c40b10-7840-11e7-8be2-00155d1ce602|<null>|images/h52/h6d/8800897138718.jpg|10.0|True|10.0|<null>|CHANDAN GRAND CELEBRATIONS 550G|000000000490876607|/Home-%26-Office-Needs/Pooja-Needs/Incense-Sticks/Chandan-Grand-Celebrations-550-gm/p/000000000490876607|<null>
grocery-app|T795|000000000491299350|3b121c30-7832-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09070002|'Women Deo''s'|Pune Cluster|3ae00fb0-7832-11e7-8be2-00155d1ce602|<null>|images/hf1/h02/8800879345694.jpg|225.0|True|225.0|<null>|LAYER R SHOT ABS GAME 157 g CAN|000000000491299350|/Personal-Care/Deos-%26-Talcs/Women-Deo%27s/Layerr-Shot-Absolute-Game-157-gm-/p/000000000491299350|<null>
grocery-app|T793|000000000490551417|7f6a4440-7835-11e7-8be2-00155d1ce602|True|0.0|Borges|CATRIL03050006|Olive Oil|Bangalore cluster|7f45cc50-7835-11e7-8be2-00155d1ce602|<null>|images/h92/h96/8800884097054.jpg|1225.0|True|1225.0|<null>|BORGES EXTRA LIGHT OLIVE OIL 1 L PET|000000000490551417|/Grocery/Edible-Oil-%26-Ghee/Olive-Oil/Borges-Extra-Light-Olive-Oil-1-Ltr-/p/000000000490551417|<null>
grocery-app|T793|000000000491321170|ef176c00-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10010008|Plates & Bowls|Bangalore cluster|e2a75110-7812-11e7-8be2-00155d1ce602|<null>|images/h40/hdd/8800301121566.jpg|270.0|True|270.0|<null>|TREO BORO MIX BOWL 500 ml WITH  LID|000000000491321170|/Home-%26-Office-Needs/Kitchen-%26-Dining/Plates-%26-Bowls/Treo-Boro-Mixing-Bowl-With-Lid-500-ml/p/000000000491321170|<null>
grocery-app|T795|000000000491276524|ce6c3ed0-7840-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL03090002|Salt|Pune Cluster|ce483c10-7840-11e7-8be2-00155d1ce602|<null>|images/h3d/h84/8800896090142.jpg|39.0|True|39.0|<null>|CF SEA SALT 500 g PCH|000000000491276524|/Grocery/Salt%2C-Sugar-%26-Jagerry/Salt/CF-Sea-Salt-500-gm/p/000000000491276524|<null>
grocery-app|T793|000000000491249540|1054bfe0-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09040002|Handwash|Bangalore cluster|6c608d10-7816-11e7-8be2-00155d1ce602|<null>|images/h64/hc7/8800397197342.jpg|90.0|True|90.0|<null>|PATANJALI ALMOND KESAR HNDWSH 175 ml BTL|000000000491249540|/Personal-Care/Soap-%26-Shower-Gell/Handwash/Patanjali-Almond-Kesar-Handwash-175-ml-/p/000000000491249540|<null>
grocery-app|T794|000000000491316406|ff5b8110-7816-11e7-8be2-00155d1ce602|True|0.0|Malas|CATRIL07020002|Other Soft Drinks|Mumbai cluster|83e75900-7816-11e7-8be2-00155d1ce602|<null>|images/h63/h34/8800400146462.jpg|399.0|True|399.0|<null>|MALAS BLUE CURACAO MOCKTAIL 1 L PET|000000000491316406|/Tea%2C-Coffee-%26-Drinks/Crush%2C-Cordial-%2C-Syrups-%26-Instant-Powder/Instant-Drink-Mixes/Malas-Blue-Curacao-Mocktail-1-Ltr-/p/000000000491316406|<null>
grocery-app|T795|000000000491334909|42a6f0e0-7816-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09050009|Baby Care Accessories|Pune Cluster|42742110-7816-11e7-8be2-00155d1ce602|<null>|images/h26/hed/8800389431326.jpg|299.0|True|299.0|<null>|CHICCO WIPES 144 N|000000000491334909|/Personal-Care/Baby-Care/Baby-Care-Accessories/Chicco-Wipes-144-Pulls/p/000000000491334909|<null>
grocery-desktop|2000|000000000400004119|66ca70e0-71d7-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|7e407da0-5cd3-11e7-a25b-00155d1ce602|<null>|images/h97/hd4/8804341710878.jpg|100.0|<null>|100.0|<null>|GRAPES|000000000400004119|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/GRAPES/p/000000000400004119|'{''packsize'': ''10 pieces''}'
grocery-desktop|2000|000000000400004250|2de369a0-692e-11e7-a8b0-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|2da6aec0-692e-11e7-a8b0-00155d1ce602|<null>|images/h08/hba/8807165296670.jpg|120.0|<null>|110.0|<null>|RED LABEL TEA|000000000400004250|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/RED-LABEL-TEA/p/000000000400004250|<null>
grocery-desktop|2000|000000000400004250|2de369a0-692e-11e7-a25b-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|2da6aec0-692e-11e7-a25b-00155d1ce602|<null>|images/h08/hba/8807165296670.jpg|120.0|<null>|110.0|<null>|RED LABEL TEA|000000000400004250|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/RED-LABEL-TEA/p/000000000400004250|<null>
grocery-desktop|2000|000000000400004250|2de369a0-692e-11e7-8be2-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|2da6aec0-692e-11e7-8be2-00155d1ce602|<null>|images/h08/hba/8807165296670.jpg|120.0|<null>|110.0|<null>|RED LABEL TEA|000000000400004250|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/RED-LABEL-TEA/p/000000000400004250|<null>
grocery-app|T795|000000000490568720|60c79a70-7820-11e7-8be2-00155d1ce602|True|0.0|Home Spring|CATRIL04020002|Heat & Eat|Pune Cluster|60947c80-7820-11e7-8be2-00155d1ce602|<null>|images/hb7/h7a/8800783826974.jpg|10.0|True|10.0|<null>|HOME SPRING CHAPPATHI|000000000490568720|/Frozen/Frozen-Snacks/Heat-%26-Eat/Home-Spring-Chappathi/p/000000000490568720|<null>
grocery-desktop|2000|000000000400004173|1f562130-7765-11e7-b52b-00155d1ce601|True|0.0|BANISH|523|Masoor Dal|Bangalore North|8ed31ca0-653d-11e7-b52b-00155d1ce601|<null>|images/h87/ha0/8805084463134.jpg|125.0|True|125.0|<null>|Vim Soap|000000000400004173|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Vim-Soap/p/000000000400004173|'{''packsize'': ''2 pieces''}'
grocery-desktop|2000|000000000400004173|1f562130-7765-11e7-aa45-00155d1ce601|True|0.0|BANISH|523|Masoor Dal|Bangalore North|8ed31ca0-653d-11e7-aa45-00155d1ce601|<null>|images/h87/ha0/8805084463134.jpg|125.0|True|125.0|<null>|Vim Soap|000000000400004173|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Vim-Soap/p/000000000400004173|'{''packsize'': ''2 pieces''}'
grocery-desktop|2000|000000000400004173|1f562130-7765-11e7-a8b0-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|8ed31ca0-653d-11e7-a8b0-00155d1ce602|<null>|images/h87/ha0/8805084463134.jpg|125.0|True|125.0|<null>|Vim Soap|000000000400004173|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Vim-Soap/p/000000000400004173|'{''packsize'': ''2 pieces''}'
